sawtooth,data,point
6420.088125,6419,30
6425.2078125,6422,31
6430.3275,6426,32
6435.4471875,6426,33
6440.566875,6430,34
6445.6865625,6433,35
6450.80625,6441,36
6455.9259375,6446,37
6461.045625,6450,38
6466.1653125,6458,39
6471.285,6461,40
6476.4046875,6469,41
6481.524375,6476,42
6486.6440625,6484,43
6491.76375,6488,44
6496.8834375,6493,45
6502.003125,6496,46
6507.1228125,6504,47
6512.2425,6505,48
6517.3621875,6505,49
6522.481875,6510,50
6527.6015625,6516,51
6532.72125,6518,52
6537.8409375,6520,53
6542.960625,6528,54
6548.0803125,6533,55
6553.2,6541,56
6558.3196875,6541,57
6563.439375,6557,58
6568.5590625,6564,59
6573.67875,6572,60
6578.7984375,6573,61
6583.918125,6581,62
6589.0378125,6584,63
6594.1575,6587,0
6599.2771875,6587,1
6604.396875,6594,2
6609.5165625,6597,3
6614.63625,6603,4
6619.7559375,6610,5
6624.875625,6610,6
6629.9953125,6615,7
6635.115,6621,8
6640.2346875,6632,9
6645.354375,6641,10
6650.4740625,6642,11
6655.59375,6650,12
6660.7134375,6657,13
6665.833125,6661,14
6670.9528125,6667,15
6676.0725,6667,16
6681.1921875,6669,17
6686.311875,6675,18
6691.4315625,6679,19
6696.55125,6681,20
6701.6709375,6689,21
6706.790625,6691,22
6711.9103125,6697,23
6717.03,6703,24
6722.1496875,6715,25
6727.269375,6724,26
6732.3890625,6725,27
6737.50875,6735,28
6742.6284375,6740,29
6747.748125,6746,30
6752.8678125,6753,31
6757.9875,6749,32
6763.1071875,6755,33
6768.226875,6760,34
6773.3465625,6762,35
6778.46625,6768,36
6783.5859375,6773,37
6788.705625,6776,38
6793.8253125,6785,39
6798.945,6788,40
6804.0646875,6800,41
6809.184375,6803,42
6814.3040625,6813,43
6819.42375,6818,44
6824.5434375,6824,45
6829.663125,6826,46
6834.7828125,6828,47
6839.9025,6832,48
6845.0221875,6834,49
6850.141875,6842,50
6855.2615625,6840,51
6860.38125,6850,52
6865.5009375,6854,53
6870.620625,6854,54
6875.7403125,6861,55
6880.86,6868,56
6885.9796875,6874,57
6891.099375,6885,58
6896.2190625,6889,59
6901.33875,6899,60
6906.4584375,6906,61
6911.578125,6906,62
6916.6978125,6912,63
6921.8175,6916,0
6926.9371875,6918,1
6932.056875,6923,2
6937.1765625,6927,3
6942.29625,6932,4
6947.4159375,6936,5
6952.535625,6945,6
6957.6553125,6948,7
6962.775,6955,8
6967.8946875,6960,9
6973.014375,6967,10
6978.1340625,6975,11
6983.25375,6982,12
6988.3734375,6984,13
6993.493125,6990,14
6998.6128125,6996,15
7003.7325,6995,16
7008.8521875,7000,17
7013.971875,7003,18
7019.0915625,7008,19
7024.21125,7012,20
7029.3309375,7017,21
7034.450625,7023,22
7039.5703125,7030,23
7044.69,7033,24
7049.8096875,7044,25
7054.929375,7052,26
7060.0490625,7058,27
7065.16875,7067,28
7070.2884375,7069,29
7075.408125,7078,30
7080.5278125,7081,31
7085.6475,7080,32
7090.7671875,7084,33
7095.886875,7090,34
7101.0065625,7092,35
7106.12625,7099,36
7111.2459375,7103,37
7116.365625,7107,38
7121.4853125,7117,39
7126.605,7121,40
7131.7246875,7130,41
7136.844375,7136,42
7141.9640625,7140,43
7147.08375,7147,44
7152.2034375,7155,45
7157.323125,7160,46
7162.4428125,7160,47
7167.5625,7166,48
7172.6821875,7165,49
7177.801875,7170,50
7182.9215625,7174,51
7188.04125,7179,52
7193.1609375,7184,53
7198.280625,7185,54
7203.4003125,7192,55
7208.52,7197,56
7213.6396875,7205,57
7218.759375,7213,58
7223.8790625,7225,59
7228.99875,7229,60
7234.1184375,7235,61
7239.238125,7240,62
7244.3578125,7243,63
7249.4775,7248,0
7254.5971875,7247,1
7259.716875,7252,2
7264.8365625,7259,3
7269.95625,7260,4
7275.0759375,7266,5
7280.195625,7273,6
7285.3153125,7280,7
7290.435,7285,8
7295.5546875,7296,9
7300.674375,7300,10
7305.7940625,7306,11
7310.91375,7315,12
7316.0334375,7320,13
7321.153125,7323,14
7326.2728125,7326,15
7331.3925,7329,16
7336.5121875,7330,17
7341.631875,7337,18
7346.7515625,7343,19
7351.87125,7344,20
7356.9909375,7347,21
7362.110625,7353,22
7367.2303125,7358,23
7372.35,7367,24
7377.4696875,7374,25
7382.589375,7383,26
7387.7090625,7392,27
7392.82875,7398,28
7397.9484375,7404,29
7403.068125,7406,30
7408.1878125,7412,31
7413.3075,7414,32
7418.4271875,7418,33
7423.546875,7423,34
7428.6665625,7427,35
7433.78625,7429,36
7438.9059375,7438,37
7444.025625,7440,38
7449.1453125,7447,39
7454.265,7455,40
7459.3846875,7461,41
7464.504375,7467,42
7469.6240625,7479,43
7474.74375,7482,44
7479.8634375,7485,45
7484.983125,7490,46
7490.1028125,7492,47
7495.2225,7495,48
7500.3421875,7496,49
7505.461875,7505,50
7510.5815625,7505,51
7515.70125,7512,52
7520.8209375,7515,53
7525.940625,7521,54
7531.0603125,7526,55
7536.18,7531,56
7541.2996875,7539,57
7546.419375,7551,58
7551.5390625,7559,59
7556.65875,7563,60
7561.7784375,7568,61
7566.898125,7572,62
7572.0178125,7578,63
7577.1375,7580,0
7582.2571875,7579,1
7587.376875,7586,2
7592.4965625,7588,3
7597.61625,7593,4
7602.7359375,7602,5
7607.855625,7603,6
7612.9753125,7608,7
7618.095,7616,8
7623.2146875,7625,9
7628.334375,7632,10
7633.4540625,7639,11
7638.57375,7646,12
7643.6934375,7649,13
7648.813125,7657,14
7653.9328125,7658,15
7659.0525,7659,16
7664.1721875,7663,17
7669.291875,7666,18
7674.4115625,7674,19
7679.53125,7677,20
7684.6509375,7682,21
7689.770625,7686,22
7694.8903125,7691,23
7700.01,7697,24
7705.1296875,7705,25
7710.249375,7716,26
7715.3690625,7721,27
7720.48875,7730,28
7725.6084375,7734,29
7730.728125,7740,30
7735.8478125,7740,31
7740.9675,7746,32
7746.0871875,7747,33
7751.206875,7755,34
7756.3265625,7754,35
7761.44625,7762,36
7766.5659375,7767,37
7771.685625,7773,38
7776.8053125,7776,39
7781.925,7784,40
7787.0446875,7795,41
7792.164375,7801,42
7797.2840625,7806,43
7802.40375,7813,44
7807.5234375,7818,45
7812.643125,7823,46
7817.7628125,7826,47
7822.8825,7826,48
7828.0021875,7829,49
7833.121875,7832,50
7838.2415625,7836,51
7843.36125,7842,52
7848.4809375,7848,53
7853.600625,7851,54
7858.7203125,7855,55
7863.84,7866,56
7868.9596875,7874,57
7874.079375,7878,58
7879.1990625,7888,59
7884.31875,7895,60
7889.4384375,7898,61
7894.558125,7903,62
7899.6778125,7908,63
7904.7975,7908,0
7909.9171875,7913,1
7915.036875,7919,2
7920.1565625,7924,3
7925.27625,7926,4
7930.3959375,7933,5
7935.515625,7936,6
7940.6353125,7941,7
7945.755,7946,8
7950.8746875,7957,9
7955.994375,7965,10
7961.1140625,7970,11
7966.23375,7976,12
7971.3534375,7981,13
7976.473125,7982,14
7981.5928125,7990,15
7986.7125,7990,16
7991.8321875,7996,17
7996.951875,8002,18
8002.0715625,8003,19
8007.19125,8007,20
8012.3109375,8012,21
8017.430625,8017,22
8022.5503125,8023,23
8027.67,8029,24
8032.7896875,8037,25
8037.909375,8047,26
8043.0290625,8053,27
8048.14875,8062,28
8053.2684375,8065,29
8058.388125,8070,30
8063.5078125,8074,31
8068.6275,8078,32
8073.7471875,8079,33
8078.866875,8087,34
8083.9865625,8086,35
8089.10625,8089,36
8094.2259375,8096,37
8099.345625,8103,38
8104.4653125,8108,39
8109.585,8119,40
8114.7046875,8126,41
8119.824375,8130,42
8124.9440625,8137,43
8130.06375,8143,44
8135.1834375,8149,45
8140.303125,8152,46
8145.4228125,8156,47
8150.5425,8160,48
8155.6621875,8163,49
8160.781875,8165,50
8165.9015625,8170,51
8171.02125,8174,52
8176.1409375,8176,53
8181.260625,8183,54
8186.3803125,8185,55
8191.5,8196,56
8196.6196875,8200,57
8201.739375,8212,58
8206.8590625,8216,59
8211.97875,8226,60
8217.0984375,8231,61
8222.218125,8233,62
8227.3378125,8240,63
8232.4575,8242,0
8237.5771875,8242,1
8242.696875,8250,2
8247.8165625,8253,3
8252.93625,8259,4
8258.0559375,8259,5
8263.175625,8264,6
8268.2953125,8271,7
8273.415,8277,8
8278.5346875,8286,9
8283.654375,8297,10
8288.7740625,8300,11
8293.89375,8306,12
8299.0134375,8311,13
8304.133125,8316,14
8309.2528125,8320,15
8314.3725,8321,16
8319.4921875,8324,17
8324.611875,8329,18
8329.7315625,8331,19
8334.85125,8338,20
8339.9709375,8342,21
8345.090625,8349,22
8350.2103125,8353,23
8355.33,8362,24
8360.4496875,8370,25
8365.569375,8370,26
8370.6890625,8382,27
8375.80875,8389,28
8380.9284375,8395,29
8386.048125,8397,30
8391.1678125,8404,31
8396.2875,8404,32
8401.4071875,8411,33
8406.526875,8414,34
8411.6465625,8416,35
8416.76625,8423,36
8421.8859375,8427,37
8427.005625,8430,38
8432.1253125,8436,39
8437.245,8445,40
8442.3646875,8454,41
8447.484375,8461,42
8452.6040625,8465,43
8457.72375,8472,44
8462.8434375,8476,45
8467.963125,8483,46
8473.0828125,8487,47
8478.2025,8487,48
8483.3221875,8490,49
8488.441875,8497,50
8493.5615625,8498,51
8498.68125,8502,52
8503.8009375,8503,53
8508.920625,8514,54
8514.0403125,8516,55
8519.16,8523,56
8524.2796875,8530,57
8529.399375,8537,58
8534.5190625,8546,59
8539.63875,8553,60
8544.7584375,8557,61
8549.878125,8560,62
8554.9978125,8568,63
8560.1175,8568,0
8565.2371875,8573,1
8570.356875,8575,2
8575.4765625,8580,3
8580.59625,8584,4
8585.7159375,8591,5
8590.835625,8595,6
8595.9553125,8599,7
8601.075,8605,8
8606.1946875,8609,9
8611.314375,8620,10
8616.4340625,8630,11
8621.55375,8636,12
8626.6734375,8639,13
8631.793125,8642,14
8636.9128125,8649,15
8642.0325,8648,16
8647.1521875,8653,17
8652.271875,8654,18
8657.3915625,8659,19
8662.51125,8663,20
8667.6309375,8669,21
8672.750625,8673,22
8677.8703125,8679,23
8682.99,8688,24
8688.1096875,8694,25
8693.229375,8702,26
8698.3490625,8707,27
8703.46875,8715,28
8708.5884375,8722,29
8713.708125,8726,30
8718.8278125,8734,31
8723.9475,8732,32
8729.0671875,8736,33
8734.186875,8740,34
8739.3065625,8743,35
8744.42625,8750,36
8749.5459375,8755,37
8754.665625,8755,38
8759.7853125,8764,39
8764.905,8772,40
8770.0246875,8777,41
8775.144375,8787,42
8780.2640625,8791,43
8785.38375,8800,44
8790.5034375,8806,45
8795.623125,8804,46
8800.7428125,8815,47
8805.8625,8813,48
8810.9821875,8812,49
8816.101875,8824,50
8821.2215625,8825,51
8826.34125,8829,52
8831.4609375,8832,53
8836.580625,8837,54
8841.7003125,8843,55
8846.82,8850,56
8851.9396875,8856,57
8857.059375,8867,58
8862.1790625,8872,59
8867.29875,8878,60
8872.4184375,8885,61
8877.538125,8887,62
8882.6578125,8892,63
8887.7775,8895,0
8892.8971875,8899,1
8898.016875,8900,2
8903.1365625,8905,3
8908.25625,8908,4
8913.3759375,8915,5
8918.495625,8921,6
8923.6153125,8927,7
8928.735,8932,8
8933.8546875,8943,9
8938.974375,8949,10
8944.0940625,8951,11
8949.21375,8961,12
8954.3334375,8963,13
8959.453125,8969,14
8964.5728125,8973,15
8969.6925,8974,16
8974.8121875,8978,17
8979.931875,8985,18
8985.0515625,8986,19
8990.17125,8990,20
8995.2909375,8999,21
9000.410625,9001,22
9005.5303125,9002,23
9010.65,9013,24
9015.7696875,9021,25
9020.889375,9029,26
9026.0090625,9036,27
9031.12875,9044,28
9036.2484375,9047,29
9041.368125,9048,30
9046.4878125,9057,31
9051.6075,9056,32
9056.7271875,9060,33
9061.846875,9065,34
9066.9665625,9070,35
9072.08625,9076,36
9077.2059375,9079,37
9082.325625,9082,38
9087.4453125,9092,39
9092.565,9096,40
9097.6846875,9107,41
9102.804375,9111,42
9107.9240625,9119,43
9113.04375,9122,44
9118.1634375,9129,45
9123.283125,9132,46
9128.4028125,9138,47
9133.5225,9140,48
9138.6421875,9140,49
9143.761875,9146,50
9148.8815625,9148,51
9154.00125,9151,52
9159.1209375,9157,53
9164.240625,9163,54
9169.3603125,9169,55
9174.48,9177,56
9179.5996875,9181,57
9184.719375,9191,58
9189.8390625,9196,59
9194.95875,9203,60
9200.0784375,9207,61
9205.198125,9214,62
9210.3178125,9220,63
9215.4375,9222,0
9220.5571875,9225,1
9225.676875,9227,2
9230.7965625,9229,3
9235.91625,9237,4
9241.0359375,9243,5
9246.155625,9246,6
9251.2753125,9255,7
9256.395,9258,8
9261.5146875,9264,9
9266.634375,9273,10
9271.7540625,9279,11
9276.87375,9286,12
9281.9934375,9289,13
9287.113125,9295,14
9292.2328125,9301,15
9297.3525,9294,16
9302.4721875,9300,17
9307.591875,9307,18
9312.7115625,9310,19
9317.83125,9314,20
9322.9509375,9318,21
9328.070625,9321,22
9333.1903125,9330,23
9338.31,9336,24
9343.4296875,9344,25
9348.549375,9352,26
9353.6690625,9360,27
9358.78875,9367,28
9363.9084375,9370,29
9369.028125,9379,30
9374.1478125,9381,31
9379.2675,9381,32
9384.3871875,9385,33
9389.506875,9391,34
9394.6265625,9394,35
9399.74625,9397,36
9404.8659375,9405,37
9409.985625,9407,38
9415.1053125,9414,39
9420.225,9421,40
9425.3446875,9431,41
9430.464375,9436,42
9435.5840625,9442,43
9440.70375,9448,44
9445.8234375,9451,45
9450.943125,9456,46
9456.0628125,9464,47
9461.1825,9464,48
9466.3021875,9466,49
9471.421875,9471,50
9476.5415625,9474,51
9481.66125,9476,52
9486.7809375,9481,53
9491.900625,9486,54
9497.0203125,9491,55
9502.14,9500,56
9507.2596875,9505,57
9512.379375,9516,58
9517.4990625,9522,59
9522.61875,9531,60
9527.7384375,9536,61
9532.858125,9540,62
9537.9778125,9547,63
9543.0975,9545,0
9548.2171875,9548,1
9553.336875,9551,2
9558.4565625,9557,3
9563.57625,9563,4
9568.6959375,9564,5
9573.815625,9570,6
9578.9353125,9577,7
9584.055,9582,8
9589.1746875,9591,9
9594.294375,9599,10
9599.4140625,9604,11
9604.53375,9612,12
9609.6534375,9614,13
9614.773125,9625,14
9619.8928125,9624,15
9625.0125,9628,16
9630.1321875,9628,17
9635.251875,9631,18
9640.3715625,9634,19
9645.49125,9640,20
9650.6109375,9645,21
9655.730625,9650,22
9660.8503125,9653,23
9665.97,9664,24
9671.0896875,9669,25
9676.209375,9680,26
9681.3290625,9684,27
9686.44875,9695,28
9691.5684375,9697,29
9696.688125,9704,30
9701.8078125,9707,31
9706.9275,9709,32
9712.0471875,9709,33
9717.166875,9717,34
9722.2865625,9720,35
9727.40625,9724,36
9732.5259375,9727,37
9737.645625,9734,38
9742.7653125,9739,39
9747.885,9747,40
9753.0046875,9754,41
9758.124375,9764,42
9763.2440625,9771,43
9768.36375,9773,44
9773.4834375,9777,45
9778.603125,9783,46
9783.7228125,9790,47
9788.8425,9789,48
9793.9621875,9796,49
9799.081875,9798,50
9804.2015625,9799,51
9809.32125,9807,52
9814.4409375,9810,53
9819.560625,9814,54
9824.6803125,9821,55
9829.8,9823,56
9834.9196875,9835,57
9840.039375,9843,58
9845.1590625,9849,59
9850.27875,9854,60
9855.3984375,9864,61
9860.518125,9864,62
9865.6378125,9871,63
9870.7575,9874,0
9875.8771875,9874,1
9880.996875,9881,2
9886.1165625,9885,3
9891.23625,9887,4
9896.3559375,9891,5
9901.475625,9900,6
9906.5953125,9907,7
9911.715,9914,8
9916.8346875,9919,9
9921.954375,9927,10
9927.0740625,9931,11
9932.19375,9942,12
9937.3134375,9945,13
9942.433125,9948,14
9947.5528125,9952,15
9952.6725,9957,16
9957.7921875,9956,17
9962.911875,9962,18
9968.0315625,9965,19
9973.15125,9970,20
9978.2709375,9972,21
9983.390625,9981,22
9988.5103125,9986,23
9993.63,9995,24
9998.7496875,9999,25
10003.869375,10009,26
10008.9890625,10015,27
10014.10875,10022,28
10019.2284375,10028,29
10024.348125,10034,30
10029.4678125,10038,31
10034.5875,10036,32
10039.7071875,10041,33
10044.826875,10046,34
10049.9465625,10050,35
10055.06625,10053,36
10060.1859375,10059,37
10065.305625,10065,38
10070.4253125,10071,39
10075.545,10083,40
10080.6646875,10086,41
10085.784375,10096,42
10090.9040625,10099,43
10096.02375,10105,44
10101.1434375,10111,45
10106.263125,10114,46
10111.3828125,10120,47
10116.5025,10121,48
10121.6221875,10126,49
10126.741875,10128,50
10131.8615625,10128,51
10136.98125,10132,52
10142.1009375,10139,53
10147.220625,10144,54
10152.3403125,10150,55
10157.46,10156,56
10162.5796875,10164,57
10167.699375,10173,58
10172.8190625,10178,59
10177.93875,10189,60
10183.0584375,10192,61
10188.178125,10199,62
10193.2978125,10203,63
10198.4175,10206,0
10203.5371875,10204,1
10208.656875,10210,2
10213.7765625,10213,3
10218.89625,10221,4
10224.0159375,10225,5
10229.135625,10228,6
10234.2553125,10237,7
10239.375,10243,8
10244.4946875,10251,9
10249.614375,10256,10
10254.7340625,10262,11
10259.85375,10269,12
10264.9734375,10277,13
10270.093125,10281,14
10275.2128125,10286,15
10280.3325,10284,16
10285.4521875,10290,17
10290.571875,10294,18
10295.6915625,10298,19
10300.81125,10304,20
10305.9309375,10310,21
10311.050625,10311,22
10316.1703125,10314,23
10321.29,10323,24
10326.4096875,10331,25
10331.529375,10341,26
10336.6490625,10348,27
10341.76875,10355,28
10346.8884375,10361,29
10352.008125,10366,30
10357.1278125,10371,31
10362.2475,10375,32
10367.3671875,10373,33
10372.486875,10379,34
10377.6065625,10381,35
10382.72625,10389,36
10387.8459375,10394,37
10392.965625,10398,38
10398.0853125,10404,39
10403.205,10411,40
10408.3246875,10420,41
10413.444375,10425,42
10418.5640625,10431,43
10423.68375,10442,44
10428.8034375,10443,45
10433.923125,10446,46
10439.0428125,10453,47
10444.1625,10456,48
10449.2821875,10456,49
10454.401875,10461,50
10459.5215625,10467,51
10464.64125,10468,52
10469.7609375,10475,53
10474.880625,10478,54
10480.0003125,10483,55
10485.12,10492,56
10490.2396875,10499,57
10495.359375,10509,58
10500.4790625,10516,59
10505.59875,10523,60
10510.7184375,10526,61
10515.838125,10531,62
10520.9578125,10536,63
10526.0775,10539,0
10531.1971875,10540,1
10536.316875,10548,2
10541.4365625,10551,3
10546.55625,10554,4
10551.6759375,10559,5
10556.795625,10568,6
10561.9153125,10570,7
10567.035,10580,8
10572.1546875,10585,9
10577.274375,10593,10
10582.3940625,10601,11
10587.51375,10609,12
10592.6334375,10610,13
10597.753125,10616,14
10602.8728125,10621,15
10607.9925,10621,16
10613.1121875,10625,17
10618.231875,10629,18
10623.3515625,10636,19
10628.47125,10637,20
10633.5909375,10646,21
10638.710625,10646,22
10643.8303125,10650,23
10648.95,10661,24
10654.0696875,10669,25
10659.189375,10679,26
10664.3090625,10683,27
10669.42875,10691,28
10674.5484375,10695,29
10679.668125,10702,30
10684.7878125,10707,31
10689.9075,10707,32
10695.0271875,10710,33
10700.146875,10714,34
10705.2665625,10719,35
10710.38625,10723,36
10715.5059375,10730,37
10720.625625,10732,38
10725.7453125,10740,39
10730.865,10751,40
10735.9846875,10754,41
10741.104375,10763,42
10746.2240625,10770,43
10751.34375,10778,44
10756.4634375,10781,45
10761.583125,10785,46
10766.7028125,10787,47
10771.8225,10790,48
10776.9421875,10792,49
10782.061875,10797,50
10787.1815625,10802,51
10792.30125,10808,52
10797.4209375,10810,53
10802.540625,10815,54
10807.6603125,10820,55
10812.78,10826,56
10817.8996875,10835,57
10823.019375,10842,58
10828.1390625,10854,59
10833.25875,10856,60
10838.3784375,10865,61
10843.498125,10870,62
10848.6178125,10875,63
10853.7375,10876,0
10858.8571875,10880,1
10863.976875,10885,2
10869.0965625,10886,3
10874.21625,10896,4
10879.3359375,10898,5
10884.455625,10901,6
10889.5753125,10910,7
10894.695,10915,8
10899.8146875,10927,9
10904.934375,10932,10
10910.0540625,10939,11
10915.17375,10943,12
10920.2934375,10947,13
10925.413125,10952,14
10930.5328125,10960,15
10935.6525,10963,16
10940.7721875,10963,17
10945.891875,10967,18
10951.0115625,10972,19
10956.13125,10977,20
10961.2509375,10977,21
10966.370625,10982,22
10971.4903125,10993,23
10976.61,11001,24
10981.7296875,11008,25
10986.849375,11015,26
10991.9690625,11021,27
10997.08875,11028,28
11002.2084375,11030,29
11007.328125,11038,30
11012.4478125,11045,31
11017.5675,11047,32
11022.6871875,11047,33
11027.806875,11052,34
11032.9265625,11058,35
11038.04625,11060,36
11043.1659375,11068,37
11048.285625,11070,38
11053.4053125,11076,39
11058.525,11085,40
11063.6446875,11096,41
11068.764375,11099,42
11073.8840625,11105,43
11079.00375,11112,44
11084.1234375,11118,45
11089.243125,11120,46
11094.3628125,11125,47
11099.4825,11126,48
11104.6021875,11130,49
11109.721875,11135,50
11114.8415625,11141,51
11119.96125,11140,52
11125.0809375,11147,53
11130.200625,11149,54
11135.3203125,11159,55
11140.44,11168,56
11145.5596875,11173,57
11150.679375,11183,58
11155.7990625,11187,59
11160.91875,11198,60
11166.0384375,11202,61
11171.158125,11210,62
11176.2778125,11214,63
11181.3975,11212,0
11186.5171875,11215,1
11191.636875,11221,2
11196.7565625,11223,3
11201.87625,11231,4
11206.9959375,11231,5
11212.115625,11239,6
11217.2353125,11247,7
11222.355,11253,8
11227.4746875,11262,9
11232.594375,11272,10
11237.7140625,11277,11
11242.83375,11277,12
11247.9534375,11285,13
11253.073125,11288,14
11258.1928125,11294,15
11263.3125,11299,16
11268.4321875,11300,17
11273.551875,11304,18
11278.6715625,11307,19
11283.79125,11310,20
11288.9109375,11319,21
11294.030625,11321,22
11299.1503125,11329,23
11304.27,11335,24
11309.3896875,11343,25
11314.509375,11349,26
11319.6290625,11359,27
11324.74875,11364,28
11329.8684375,11370,29
11334.988125,11380,30
11340.1078125,11380,31
11345.2275,11380,32
11350.3471875,11383,33
11355.466875,11390,34
11360.5865625,11394,35
11365.70625,11400,36
11370.8259375,11402,37
11375.945625,11407,38
11381.0653125,11413,39
11386.185,11421,40
11391.3046875,11430,41
11396.424375,11436,42
11401.5440625,11443,43
11406.66375,11452,44
11411.7834375,11452,45
11416.903125,11457,46
11422.0228125,11463,47
11427.1425,11466,48
11432.2621875,11466,49
11437.381875,11470,50
11442.5015625,11474,51
11447.62125,11482,52
11452.7409375,11481,53
11457.860625,11490,54
11462.9803125,11491,55
11468.1,11502,56
11473.2196875,11509,57
11478.339375,11518,58
11483.4590625,11524,59
11488.57875,11532,60
11493.6984375,11538,61
11498.818125,11541,62
11503.9378125,11547,63
11509.0575,11549,0
11514.1771875,11553,1
11519.296875,11553,2
11524.4165625,11558,3
11529.53625,11564,4
11534.6559375,11570,5
11539.775625,11575,6
11544.8953125,11583,7
